bus_name,address_hex,frame_name,signal_name,vapi_alias
ETH,0x306,DI_temperature,DI_inverterT,ETH_DI_inverterT
ETH,0x306,DI_temperature,DI_inverterTpct,ETH_DI_inverterTpct
ETH,0x306,DI_temperature,DI_pcbT,ETH_DI_pcbT
ETH,0x306,DI_temperature,DI_statorT,ETH_DI_statorT
ETH,0x306,DI_temperature,DI_statorTpct,ETH_DI_statorTpct
ETH,0x106,DI_torque1,DI_pedalPos,ETH_DI_pedalPos
ETH,0x106,DI_torque1,DI_torqueMotor,ETH_DI_torqueMotor
ETH,0x4,DI_torque2,DI_vehicleSpeed,ETH_DI_vehicleSpeed
ETH,0x108,DI_vehicleEstimates,DI_aeroCdA,ETH_DI_aeroCdA
ETH,0x108,DI_vehicleEstimates,DI_gradeEst,ETH_DI_gradeEst
ETH,0x108,DI_vehicleEstimates,DI_mass,ETH_DI_mass
ETH,0x108,DI_vehicleEstimates,DI_tireCrr,ETH_DI_tireCrr
ETH,0x108,DI_vehicleEstimates,DI_trailerDetected,ETH_DI_trailerDetected
ETH,0x171,EFUSE_sleepData,EFUSE_sleepCurrent,ETH_EFUSE_sleepCurrent
ETH,0x370,EPAS_sysStatus_partial,EPAS_handsOnLevel,ETH_EPAS_handsOnLevel
ETH,0x370,EPAS_sysStatus_partial,EPAS_torsionBarTorque,ETH_EPAS_torsionBarTorque
ETH,0x204,EPB_status,EPB_freeRollingModeStatus,ETH_EPB_freeRollingModeStatus
ETH,0x204,EPB_status,EPB_mcuButtonAvailable,ETH_EPB_mcuButtonAvailable
ETH,0x204,EPB_status,EPB_requestUserConfirmation,ETH_EPB_requestUserConfirmation
ETH,0x125,ESP_125h,Lat_Acceleration,ETH_Lat_Acceleration
ETH,0x125,ESP_125h,Long_Acceleration,ETH_Long_Acceleration
ETH,0x38,ESP_135h,ESP_absBrakeEvent,ETH_ESP_absBrakeEvent
ETH,0x145,ESP_145h,ESP_brakeMasterCylPress,ETH_ESP_brakeMasterCylPress
ETH,0x145,ESP_145h,ESP_espModeActive,ETH_ESP_espModeActive
ETH,0x145,ESP_145h,ESP_lateralAccel,ETH_ESP_lateralAccel
ETH,0x145,ESP_145h,ESP_longitudinalAccel,ETH_ESP_longitudinalAccel
ETH,0x1F8,ESP_C_partial,ESP_driverBrakeApply,ETH_ESP_driverBrakeApply
ETH,0x1F8,ESP_C_partial,ESP_yawRate,ETH_ESP_yawRate
ETH,0x535,FC_evseBilling,FC_evseBillingEnergy,ETH_FC_evseBillingEnergy
ETH,0x535,FC_evseBilling,FC_evseMeterPower,ETH_FC_evseMeterPower
ETH,0x535,FC_evseBilling,FC_evseMeterCurrent,ETH_FC_evseMeterCurrent
ETH,0x535,FC_evseBilling,FC_evseMeterVoltage,ETH_FC_evseMeterVoltage
ETH,0x535,FC_evseBilling,FC_evseMeterFwGitHash,ETH_FC_evseMeterFwGitHash
ETH,0x536,FC_evseBilling2,FC_evsePpuEnabled,ETH_FC_evsePpuEnabled
ETH,0x536,FC_evseBilling2,FC_evseBillingEnergyHighRes,ETH_FC_evseBillingEnergyHighRes
ETH,0x2,GTW_batteryStatus,BMS_packCurrent,ETH_BMS_packCurrent
ETH,0x2,GTW_batteryStatus,BMS_packVoltage,ETH_BMS_packVoltage
ETH,0x318,GTW_carConfig,GTW_HVJB16APerPhaseOK,ETH_GTW_HVJB16APerPhaseOK
ETH,0x318,GTW_carConfig,GTW_airbagCutoffInstalled,ETH_GTW_airbagCutoffInstalled
ETH,0x318,GTW_carConfig,GTW_audioType,ETH_GTW_audioType
ETH,0x318,GTW_carConfig,GTW_autopilot,ETH_GTW_autopilot
ETH,0x318,GTW_carConfig,GTW_autopilotTrial,ETH_GTW_autopilotTrial
ETH,0x318,GTW_carConfig,GTW_auxHvacType,ETH_GTW_auxHvacType
ETH,0x318,GTW_carConfig,GTW_cornerInstalled,ETH_GTW_cornerInstalled
ETH,0x318,GTW_carConfig,GTW_country,ETH_GTW_country
ETH,0x318,GTW_carConfig,GTW_drlInstalled,ETH_GTW_drlInstalled
ETH,0x318,GTW_carConfig,GTW_euVehicle,ETH_GTW_euVehicle
ETH,0x318,GTW_carConfig,GTW_fastChargeAllowed,ETH_GTW_fastChargeAllowed
ETH,0x318,GTW_carConfig,GTW_fourWheelDrive,ETH_GTW_fourWheelDrive
ETH,0x318,GTW_carConfig,GTW_frontFogInstalled,ETH_GTW_frontFogInstalled
ETH,0x318,GTW_carConfig,GTW_gpsType,ETH_GTW_gpsType
ETH,0x318,GTW_carConfig,GTW_ionizerType,ETH_GTW_ionizerType
ETH,0x318,GTW_carConfig,GTW_memoryMirrorsInstalled,ETH_GTW_memoryMirrorsInstalled
ETH,0x318,GTW_carConfig,GTW_memorySeatsInstalled,ETH_GTW_memorySeatsInstalled
ETH,0x318,GTW_carConfig,GTW_noKeylessEntry,ETH_GTW_noKeylessEntry
ETH,0x318,GTW_carConfig,GTW_noPack,ETH_GTW_noPack
ETH,0x318,GTW_carConfig,GTW_noVehicleSleep,ETH_GTW_noVehicleSleep
ETH,0x318,GTW_carConfig,GTW_ocsInstalled,ETH_GTW_ocsInstalled
ETH,0x318,GTW_carConfig,GTW_performanceConfig,ETH_GTW_performanceConfig
ETH,0x318,GTW_carConfig,GTW_powerLiftGate,ETH_GTW_powerLiftGate
ETH,0x318,GTW_carConfig,GTW_rearDriveUnitType,ETH_GTW_rearDriveUnitType
ETH,0x318,GTW_carConfig,GTW_rearFogInstalled,ETH_GTW_rearFogInstalled
ETH,0x318,GTW_carConfig,GTW_rhd,ETH_GTW_rhd
ETH,0x318,GTW_carConfig,GTW_roofColor,ETH_GTW_roofColor
ETH,0x318,GTW_carConfig,GTW_seatHeatersInstalled,ETH_GTW_seatHeatersInstalled
ETH,0x318,GTW_carConfig,GTW_steeringHeat,ETH_GTW_steeringHeat
ETH,0x318,GTW_carConfig,GTW_steeringWheel,ETH_GTW_steeringWheel
ETH,0x318,GTW_carConfig,GTW_towPackage,ETH_GTW_towPackage
ETH,0x31A,GTW_carConfig2,GTW_ambientLightsInstalled,ETH_GTW_ambientLightsInstalled
ETH,0x31A,GTW_carConfig2,GTW_badging,ETH_GTW_badging
ETH,0x31A,GTW_carConfig2,GTW_boardRevision,ETH_GTW_boardRevision
ETH,0x31A,GTW_carConfig2,GTW_bodyControlsType,ETH_GTW_bodyControlsType
ETH,0x31A,GTW_carConfig2,GTW_chargerType,ETH_GTW_chargerType
ETH,0x31A,GTW_carConfig2,GTW_dimmableRvMirror,ETH_GTW_dimmableRvMirror
ETH,0x31A,GTW_carConfig2,GTW_exteriorColorCode,ETH_GTW_exteriorColorCode
ETH,0x31A,GTW_carConfig2,GTW_foldingMirrorsInstalled,ETH_GTW_foldingMirrorsInstalled
ETH,0x31A,GTW_carConfig2,GTW_frontSeatVentilationType,ETH_GTW_frontSeatVentilationType
ETH,0x31A,GTW_carConfig2,GTW_headLampType,ETH_GTW_headLampType
ETH,0x31A,GTW_carConfig2,GTW_interiorTrimType,ETH_GTW_interiorTrimType
ETH,0x31A,GTW_carConfig2,GTW_intrusionTiltInstalled,ETH_GTW_intrusionTiltInstalled
ETH,0x31A,GTW_carConfig2,GTW_isEbuck,ETH_GTW_isEbuck
ETH,0x31A,GTW_carConfig2,GTW_lightPipeInstalled,ETH_GTW_lightPipeInstalled
ETH,0x31A,GTW_carConfig2,GTW_noPushToUnlock,ETH_GTW_noPushToUnlock
ETH,0x31A,GTW_carConfig2,GTW_noSpeedPulse,ETH_GTW_noSpeedPulse
ETH,0x31A,GTW_carConfig2,GTW_nozzleHeatInstalled,ETH_GTW_nozzleHeatInstalled
ETH,0x31A,GTW_carConfig2,GTW_otherFastChargeAllowed,ETH_GTW_otherFastChargeAllowed
ETH,0x31A,GTW_carConfig2,GTW_packConfig,ETH_GTW_packConfig
ETH,0x31A,GTW_carConfig2,GTW_plcAdapterType,ETH_GTW_plcAdapterType
ETH,0x31A,GTW_carConfig2,GTW_pwsSpeakerType,ETH_GTW_pwsSpeakerType
ETH,0x31A,GTW_carConfig2,GTW_sideMarkerInstalled,ETH_GTW_sideMarkerInstalled
ETH,0x31A,GTW_carConfig2,GTW_simulatedS1,ETH_GTW_simulatedS1
ETH,0x31A,GTW_carConfig2,GTW_steeringColumnType,ETH_GTW_steeringColumnType
ETH,0x31A,GTW_carConfig2,GTW_thirdRowSeatType,ETH_GTW_thirdRowSeatType
ETH,0x31A,GTW_carConfig2,GTW_tpmsType,ETH_GTW_tpmsType
ETH,0x31A,GTW_carConfig2,GTW_wiperHeatInstalled,ETH_GTW_wiperHeatInstalled
ETH,0x83,GTW_carConfig3,GTW_airSuspensionInstalled,ETH_GTW_airSuspensionInstalled
ETH,0x83,GTW_carConfig3,GTW_backupCameraType,ETH_GTW_backupCameraType
ETH,0x83,GTW_carConfig3,GTW_brakeHwType,ETH_GTW_brakeHwType
ETH,0x83,GTW_carConfig3,GTW_compressorType,ETH_GTW_compressorType
ETH,0x83,GTW_carConfig3,GTW_connectivityPackage,ETH_GTW_connectivityPackage
ETH,0x83,GTW_carConfig3,GTW_curveLightingType,ETH_GTW_curveLightingType
ETH,0x83,GTW_carConfig3,GTW_dasHw,ETH_GTW_dasHw
ETH,0x83,GTW_carConfig3,GTW_epasType,ETH_GTW_epasType
ETH,0x83,GTW_carConfig3,GTW_espInterface,ETH_GTW_espInterface
ETH,0x83,GTW_carConfig3,GTW_ethernetTunerType,ETH_GTW_ethernetTunerType
ETH,0x83,GTW_carConfig3,GTW_freeSlaveCharger,ETH_GTW_freeSlaveCharger
ETH,0x83,GTW_carConfig3,GTW_frontDriveUnitType,ETH_GTW_frontDriveUnitType
ETH,0x83,GTW_carConfig3,GTW_headlightLevelerInstalled,ETH_GTW_headlightLevelerInstalled
ETH,0x83,GTW_carConfig3,GTW_intakeAirFilterType,ETH_GTW_intakeAirFilterType
ETH,0x83,GTW_carConfig3,GTW_mapRegion,ETH_GTW_mapRegion
ETH,0x83,GTW_carConfig3,GTW_navigationAllowed,ETH_GTW_navigationAllowed
ETH,0x83,GTW_carConfig3,GTW_numberHVILNodes,ETH_GTW_numberHVILNodes
ETH,0x83,GTW_carConfig3,GTW_parkAssistInstalled,ETH_GTW_parkAssistInstalled
ETH,0x83,GTW_carConfig3,GTW_radarPosition,ETH_GTW_radarPosition
ETH,0x83,GTW_carConfig3,GTW_rearFacingSeats,ETH_GTW_rearFacingSeats
ETH,0x83,GTW_carConfig3,GTW_rearSeatControllerMask,ETH_GTW_rearSeatControllerMask
ETH,0x83,GTW_carConfig3,GTW_restraintControlsType,ETH_GTW_restraintControlsType
ETH,0x83,GTW_carConfig3,GTW_spoilerInstalled,ETH_GTW_spoilerInstalled
ETH,0x83,GTW_carConfig3,GTW_sunroofInstalled,ETH_GTW_sunroofInstalled
ETH,0x83,GTW_carConfig3,GTW_thBusInstalled,ETH_GTW_thBusInstalled
ETH,0x83,GTW_carConfig3,GTW_wheelType,ETH_GTW_wheelType
ETH,0x83,GTW_carConfig3,GTW_xmAntInstalled,ETH_GTW_xmAntInstalled
ETH,0x319,GTW_carConfig4,GTW_chassisType,ETH_GTW_chassisType
ETH,0x319,GTW_carConfig4,GTW_efficiencyPackage,ETH_GTW_efficiencyPackage
ETH,0x319,GTW_carConfig4,GTW_fastChargeInstalled,ETH_GTW_fastChargeInstalled
ETH,0x319,GTW_carConfig4,GTW_forwardRadarHw,ETH_GTW_forwardRadarHw
ETH,0x319,GTW_carConfig4,GTW_frontDoorActuationType,ETH_GTW_frontDoorActuationType
ETH,0x319,GTW_carConfig4,GTW_frontDoorActuatorType,ETH_GTW_frontDoorActuatorType
ETH,0x319,GTW_carConfig4,GTW_frontDoorLatchType,ETH_GTW_frontDoorLatchType
ETH,0x319,GTW_carConfig4,GTW_homelinkInstalled,ETH_GTW_homelinkInstalled
ETH,0x319,GTW_carConfig4,GTW_parkSensorGeometryType,ETH_GTW_parkSensorGeometryType
ETH,0x319,GTW_carConfig4,GTW_performanceAddOn,ETH_GTW_performanceAddOn
ETH,0x319,GTW_carConfig4,GTW_performanceLock,ETH_GTW_performanceLock
ETH,0x319,GTW_carConfig4,GTW_r79BehaviorOverride,ETH_GTW_r79BehaviorOverride
ETH,0x319,GTW_carConfig4,GTW_rearSeatHeatersInstalled,ETH_GTW_rearSeatHeatersInstalled
ETH,0x319,GTW_carConfig4,GTW_rearSeatType,ETH_GTW_rearSeatType
ETH,0x319,GTW_carConfig4,GTW_restraintsHardwareType,ETH_GTW_restraintsHardwareType
ETH,0x319,GTW_carConfig4,GTW_screenAdhesiveType,ETH_GTW_screenAdhesiveType
ETH,0x319,GTW_carConfig4,GTW_seatType,ETH_GTW_seatType
ETH,0x319,GTW_carConfig4,GTW_shutterType,ETH_GTW_shutterType
ETH,0x319,GTW_carConfig4,GTW_softPackConfig,ETH_GTW_softPackConfig
ETH,0x319,GTW_carConfig4,GTW_standbySupplyRequired,ETH_GTW_standbySupplyRequired
ETH,0x319,GTW_carConfig4,GTW_thirdRowSeatHeatType,ETH_GTW_thirdRowSeatHeatType
ETH,0x319,GTW_carConfig4,GTW_tractionControlType,ETH_GTW_tractionControlType
ETH,0x319,GTW_carConfig4,GTW_twelveVBatteryType,ETH_GTW_twelveVBatteryType
ETH,0x358,GTW_chargeStatus,GTW_chargeState,ETH_GTW_chargeState
ETH,0x358,GTW_chargeStatus,GTW_offboardUpdateState,ETH_GTW_offboardUpdateState
ETH,0x358,GTW_chargeStatus,GTW_offboardUpdateStatus,ETH_GTW_offboardUpdateStatus
ETH,0x666,GTW_diagSession,GTW_diagLevel,ETH_GTW_diagLevel
ETH,0x666,GTW_diagSession,GTW_diagOverrideActive,ETH_GTW_diagOverrideActive
ETH,0x666,GTW_diagSession,GTW_diagRemainingSeconds,ETH_GTW_diagRemainingSeconds
ETH,0x666,GTW_diagSession,GTW_diagSessionActive,ETH_GTW_diagSessionActive
ETH,0x666,GTW_diagSession,GTW_diagUnlockProcedureActive,ETH_GTW_diagUnlockProcedureActive
ETH,0x31,GTW_gatewayStatus,GTW_gameModeAvailable,ETH_GTW_gameModeAvailable
ETH,0x31,GTW_gatewayStatus,GTW_willBeGoingToSleep,ETH_GTW_willBeGoingToSleep
ETH,0x87,GTW_sleepDebug,GTW_wouldSleep,ETH_GTW_wouldSleep
ETH,0x7F6,GTW_sleepDebug3,GTW_wakeupReason,ETH_GTW_wakeupReason
ETH,0x34B,GTW_status,GTW_uptimeSeconds,ETH_GTW_uptimeSeconds
ETH,0x3E,GTW_warningMatrix1,GTW_w025_easMia,ETH_GTW_w025_easMia
ETH,0x3E,GTW_warningMatrix1,GTW_w027_epbMia,ETH_GTW_w027_epbMia
ETH,0x3E,GTW_warningMatrix1,GTW_w037_espMia,ETH_GTW_w037_espMia
ETH,0x3E,GTW_warningMatrix1,GTW_w044_tpmsMia,ETH_GTW_w044_tpmsMia
ETH,0x598,GTW_warningMatrix2,GTW_w104_ocsMia,ETH_GTW_w104_ocsMia
ETH,0x598,GTW_warningMatrix2,GTW_w105_rcmMia,ETH_GTW_w105_rcmMia
ETH,0x5B8,GTW_warningMatrix3,GTW_w170_parkAssistMia,ETH_GTW_w170_parkAssistMia
ETH,0x5B8,GTW_warningMatrix3,GTW_w181_parkAssistSystemDTC,ETH_GTW_w181_parkAssistSystemDTC
ETH,0x5C8,GTW_warningMatrix4,GTW_w206_parkAssistVersMismatch,ETH_GTW_w206_parkAssistVersMismatch
ETH,0x7D8,GTW_warningMatrix5,GTW_w265_ibstMia,ETH_GTW_w265_ibstMia
ETH,0x7D8,GTW_warningMatrix5,GTW_w268_ibstFailure,ETH_GTW_w268_ibstFailure
ETH,0x7D8,GTW_warningMatrix5,GTW_w277_iBoosterReduced,ETH_GTW_w277_iBoosterReduced
ETH,0x7E8,GTW_warningMatrix6,GTW_w370_noLVSupportSocTooLow,ETH_GTW_w370_noLVSupportSocTooLow
ETH,0x35D,IBST_dtcMatrix,IBST_d067_sOutRodToPressVal,ETH_IBST_d067_sOutRodToPressVal
ETH,0x39D,IBST_status,IBST_iBoosterStatus,ETH_IBST_iBoosterStatus
ETH,0x16,IBS_status,IBS_temperature,ETH_IBS_temperature
ETH,0x21B,IC_status,IC_backlightOn,ETH_IC_backlightOn
ETH,0x21B,IC_status,IC_tegraAlive,ETH_IC_tegraAlive
ETH,0x2F6,MSMD_seatPos,MSMD_slidePosition,ETH_MSMD_slidePosition
ETH,0x31F,MSMD_status,MSMD_smartSwitchPressReq,ETH_MSMD_smartSwitchPressReq
ETH,0x2F3,MSMP_seatPos,MSMP_slidePosition,ETH_MSMP_slidePosition
ETH,0x2FE,MSMP_status,MSMP_smartSwitchPressReq,ETH_MSMP_smartSwitchPressReq
ETH,0x5DD,MSM_version,MSM_versionMajor,ETH_MSM_versionMajor
ETH,0x5DD,MSM_version,MSM_versionMinor,ETH_MSM_versionMinor
ETH,0x34E,PARK_PASFrontMiddle,PARK_frontLeftMiddleRawDistData,ETH_PARK_frontLeftMiddleRawDistData
ETH,0x34E,PARK_PASFrontMiddle,PARK_frontMiddleRawDistData,ETH_PARK_frontMiddleRawDistData
ETH,0x34E,PARK_PASFrontMiddle,PARK_frontRightMiddleRawDistData,ETH_PARK_frontRightMiddleRawDistData
ETH,0x35E,PARK_PASRearMiddle,PARK_rearLeftMiddleRawDistData,ETH_PARK_rearLeftMiddleRawDistData
ETH,0x35E,PARK_PASRearMiddle,PARK_rearMiddleRawDistData,ETH_PARK_rearMiddleRawDistData
ETH,0x35E,PARK_PASRearMiddle,PARK_rearRightMiddleRawDistData,ETH_PARK_rearRightMiddleRawDistData
ETH,0x220,PARK_pscStatus,PARK_pscCrossLeftParkable,ETH_PARK_pscCrossLeftParkable
ETH,0x220,PARK_pscStatus,PARK_pscCrossRightParkable,ETH_PARK_pscCrossRightParkable
ETH,0x220,PARK_pscStatus,PARK_pscCrossSpace,ETH_PARK_pscCrossSpace
ETH,0x220,PARK_pscStatus,PARK_pscManeuverDistance,ETH_PARK_pscManeuverDistance
ETH,0x220,PARK_pscStatus,PARK_pscParallelLeftParkable,ETH_PARK_pscParallelLeftParkable
ETH,0x220,PARK_pscStatus,PARK_pscParallelRightParkable,ETH_PARK_pscParallelRightParkable
ETH,0x220,PARK_pscStatus,PARK_pscParallelSpace,ETH_PARK_pscParallelSpace
ETH,0x220,PARK_pscStatus,PARK_pscParkInstruction,ETH_PARK_pscParkInstruction
ETH,0x220,PARK_pscStatus,PARK_pscParkStatus,ETH_PARK_pscParkStatus
ETH,0x32E,PARK_sensorStatusFront,PARK_frontLeftRawDistData,ETH_PARK_frontLeftRawDistData
ETH,0x32E,PARK_sensorStatusFront,PARK_frontRightRawDistData,ETH_PARK_frontRightRawDistData
ETH,0x32E,PARK_sensorStatusFront,PARK_systemStatusFront,ETH_PARK_systemStatusFront
ETH,0x33E,PARK_sensorStatusRear,PARK_rearLeftRawDistData,ETH_PARK_rearLeftRawDistData
ETH,0x33E,PARK_sensorStatusRear,PARK_rearRightRawDistData,ETH_PARK_rearRightRawDistData
ETH,0x33E,PARK_sensorStatusRear,PARK_systemStatusRear,ETH_PARK_systemStatusRear
ETH,0x31E,PARK_status,PARK_systemDtcPresent,ETH_PARK_systemDtcPresent
ETH,0x30E,PARK_status2,PARK_autoCalComplete,ETH_PARK_autoCalComplete
ETH,0x30E,PARK_status2,PARK_pscLeftCurbType,ETH_PARK_pscLeftCurbType
ETH,0x30E,PARK_status2,PARK_pscRightCurbType,ETH_PARK_pscRightCurbType
ETH,0x30E,PARK_status2,PARK_sdiActive,ETH_PARK_sdiActive
ETH,0x30E,PARK_status2,PARK_sdiNoise,ETH_PARK_sdiNoise
ETH,0x6D3,PMS_mfgData,PMS_processorDieIdLot,ETH_PMS_processorDieIdLot
ETH,0x6D3,PMS_mfgData,PMS_processorDieIdWafer,ETH_PMS_processorDieIdWafer
ETH,0x6D3,PMS_mfgData,PMS_processorDieIdX,ETH_PMS_processorDieIdX
ETH,0x6D3,PMS_mfgData,PMS_processorDieIdY,ETH_PMS_processorDieIdY
ETH,0x62A,PTC_Faults,PTC_SoftwareVersion_Num,ETH_PTC_SoftwareVersion_Num
ETH,0x607,RCCM_Faults,RCCM_SoftwareRegion_Num,ETH_RCCM_SoftwareRegion_Num
ETH,0x607,RCCM_Faults,RCCM_SoftwareVersion_Num,ETH_RCCM_SoftwareVersion_Num
ETH,0x22D,SBW_RQ_SCCM,TSL_RND_Posn_StW,ETH_TSL_RND_Posn_StW
ETH,0x240,SCStatus3,SC_FobAutoCheck_Status,ETH_SC_FobAutoCheck_Status
ETH,0x240,SCStatus3,SC_keyfobButton1,ETH_SC_keyfobButton1
ETH,0x240,SCStatus3,SC_keyfobButton2,ETH_SC_keyfobButton2
ETH,0x240,SCStatus3,SC_keyfobButton3,ETH_SC_keyfobButton3
ETH,0x240,SCStatus3,SEC_numberOfDST80KeyPaired,ETH_SEC_numberOfDST80KeyPaired
ETH,0x242,SEC_debugMsg2,SC_numberOfKeysInSystem,ETH_SC_numberOfKeysInSystem
ETH,0x223,SEC_doorCommandPartial,SC_handleFLCommand,ETH_SC_handleFLCommand
ETH,0x2AD,STW_ACTN_RQ,HiBmLvr_Stat,ETH_HiBmLvr_Stat
ETH,0x2AD,STW_ACTN_RQ,HrnSw_Psd,ETH_HrnSw_Psd
ETH,0x2AD,STW_ACTN_RQ,SpdCtrlLvr_Stat,ETH_SpdCtrlLvr_Stat
ETH,0x2AD,STW_ACTN_RQ,WprWashSw_Psd,ETH_WprWashSw_Psd
ETH,0x8A,STW_ANGLHP_STAT_partial,StW_AnglHP,ETH_StW_AnglHP
ETH,0x8A,STW_ANGLHP_STAT_partial,StW_AnglHP_Spd,ETH_StW_AnglHP_Spd
ETH,0x20E,SUN_status,SUN_calibrating,ETH_SUN_calibrating
ETH,0x20E,SUN_status,SUN_columnIsMoving,ETH_SUN_columnIsMoving
ETH,0x20E,SUN_status,SUN_positionIsClosed,ETH_SUN_positionIsClosed
ETH,0x20E,SUN_status,SUN_positionIsOpen,ETH_SUN_positionIsOpen
ETH,0x20E,SUN_status,SUN_positionIsVent,ETH_SUN_positionIsVent
ETH,0x20E,SUN_status,SUN_roofIsMoving,ETH_SUN_roofIsMoving
ETH,0x576,TAS_dampingStates,TAS_sprungMassEstimate,ETH_TAS_sprungMassEstimate
ETH,0x222,TAS_states,TAS_filterMode,ETH_TAS_filterMode
ETH,0x222,TAS_states,TAS_jackMode,ETH_TAS_jackMode
ETH,0x222,TAS_states,TAS_limpHomeMode,ETH_TAS_limpHomeMode
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityFL_C,ETH_TAS_adaptiveActivityFL_C
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityFL_R,ETH_TAS_adaptiveActivityFL_R
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityFR_C,ETH_TAS_adaptiveActivityFR_C
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityFR_R,ETH_TAS_adaptiveActivityFR_R
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityRL_C,ETH_TAS_adaptiveActivityRL_C
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityRL_R,ETH_TAS_adaptiveActivityRL_R
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityRR_C,ETH_TAS_adaptiveActivityRR_C
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_adaptiveActivityRR_R,ETH_TAS_adaptiveActivityRR_R
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_uiHeightFL,ETH_TAS_uiHeightFL
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_uiHeightFR,ETH_TAS_uiHeightFR
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_uiHeightRL,ETH_TAS_uiHeightRL
ETH,0x199,TAS_uiAdaptiveActivity0,TAS_uiHeightRR,ETH_TAS_uiHeightRR
ETH,0x19A,TAS_uiAdaptiveActivity1,TAS_bodyAccelFL,ETH_TAS_bodyAccelFL
ETH,0x19A,TAS_uiAdaptiveActivity1,TAS_bodyAccelFR,ETH_TAS_bodyAccelFR
ETH,0x19A,TAS_uiAdaptiveActivity1,TAS_bodyAccelRL,ETH_TAS_bodyAccelRL
ETH,0x19A,TAS_uiAdaptiveActivity1,TAS_bodyAccelRR,ETH_TAS_bodyAccelRR
ETH,0x233,TAS_uiControl,TAS_highAllowed,ETH_TAS_highAllowed
ETH,0x233,TAS_uiControl,TAS_jackModeToggleEnabled,ETH_TAS_jackModeToggleEnabled
ETH,0x233,TAS_uiControl,TAS_levelSelectEnabled,ETH_TAS_levelSelectEnabled
ETH,0x233,TAS_uiControl,TAS_lowAllowed,ETH_TAS_lowAllowed
ETH,0x233,TAS_uiControl,TAS_restrictDownLevelingDoors,ETH_TAS_restrictDownLevelingDoors
ETH,0x233,TAS_uiControl,TAS_restrictLevelingChargeCable,ETH_TAS_restrictLevelingChargeCable
ETH,0x233,TAS_uiControl,TAS_restrictLevelingShowroom,ETH_TAS_restrictLevelingShowroom
ETH,0x233,TAS_uiControl,TAS_restrictLevelingSystemCheck,ETH_TAS_restrictLevelingSystemCheck
ETH,0x233,TAS_uiControl,TAS_restrictLevelingTransport,ETH_TAS_restrictLevelingTransport
ETH,0x233,TAS_uiControl,TAS_restrictUpLevelingFalcons,ETH_TAS_restrictUpLevelingFalcons
ETH,0x233,TAS_uiControl,TAS_restrictUpLevelingTrunk,ETH_TAS_restrictUpLevelingTrunk
ETH,0x233,TAS_uiControl,TAS_showSpinner,ETH_TAS_showSpinner
ETH,0x233,TAS_uiControl,TAS_standardAllowed,ETH_TAS_standardAllowed
ETH,0x233,TAS_uiControl,TAS_veryHighAllowed,ETH_TAS_veryHighAllowed
ETH,0x233,TAS_uiControl,TAS_veryLowAllowed,ETH_TAS_veryLowAllowed
ETH,0x35,THC_MCUHMIResponse,THC_DefoggingLimit,ETH_THC_DefoggingLimit
ETH,0x35,THC_MCUHMIResponse,THC_MCUModeDis_Flag,ETH_THC_MCUModeDis_Flag
ETH,0x35,THC_MCUHMIResponse,THC_ManualBlowerHotLimit,ETH_THC_ManualBlowerHotLimit
ETH,0x35,THC_MCUHMIResponse,THC_ManualModeHotLimit,ETH_THC_ManualModeHotLimit
ETH,0x35,THC_MCUHMIResponse,THC_RangeModeHotLimit,ETH_THC_RangeModeHotLimit
ETH,0x2AA,THC_auxHVACStat,THC_auxBlowerSegDisplay,ETH_THC_auxBlowerSegDisplay
ETH,0x26A,THC_batteryHeaterStatus,THC_batteryHeaterTemp,ETH_THC_batteryHeaterTemp
ETH,0x20A,THC_compressorStatus,THC_compCoolingReqPct,ETH_THC_compCoolingReqPct
ETH,0x20A,THC_compressorStatus,THC_condFanLeftReqPct,ETH_THC_condFanLeftReqPct
ETH,0x20A,THC_compressorStatus,THC_condFanRightReqPct,ETH_THC_condFanRightReqPct
ETH,0x20A,THC_compressorStatus,THC_refrigerantPressure,ETH_THC_refrigerantPressure
ETH,0x30A,THC_coolantFlow,THC_chillSolActive,ETH_THC_chillSolActive
ETH,0x30A,THC_coolantFlow,THC_currentModeTransPri,ETH_THC_currentModeTransPri
ETH,0x30A,THC_coolantFlow,THC_desiredModeTransPri,ETH_THC_desiredModeTransPri
ETH,0x30A,THC_coolantFlow,THC_evapSolActive,ETH_THC_evapSolActive
ETH,0x30A,THC_coolantFlow,THC_mode,ETH_THC_mode
ETH,0x30A,THC_coolantFlow,THC_modeValveParallel,ETH_THC_modeValveParallel
ETH,0x15,THC_coolantTemp,THC_PTInletActiveTargetT,ETH_THC_PTInletActiveTargetT
ETH,0x15,THC_coolantTemp,THC_PTInletPassiveTargetT,ETH_THC_PTInletPassiveTargetT
